[0, 0, 0]
           0	           7	          24	          55	          55	          24	          55	          55	          55	          55	          55	          55	          24	          55	          24	          55
           7	           0	          55	          55	          55	          24	          55	          24	          55	          55	          55	         268	          55	          24	          55	          55
          55	          24	           0	           7	          55	          55	          55	          55	          55	          24	          55	          55	          24	          24	          55	         129
          55	          55	           7	           0	          55	          24	          55	          55	          55	          24	          55	          55	          55	          55	          55	          55
          55	          55	          55	         268	           0	           7	          55	          55	          55	          55	          55	          55	          55	          55	          55	          55
          55	          55	          24	          24	           7	           0	          24	          55	          55	          55	          55	          24	          55	          55	          55	          55
          55	          55	          55	          55	          55	          55	           0	           7	          24	          55	          55	          55	          55	         129	          55	          55
          55	          55	          55	          55	          24	          55	           7	           0	          24	          55	          55	          24	          55	         268	          55	          55
          55	          55	          55	          55	          55	          24	          55	          55	           0	           7	          55	          55	          55	          24	          55	          55
          55	          55	          55	          55	          55	          24	          55	          55	           7	           0	          55	         129	          55	          55	          24	          24
          55	          24	          55	          55	          24	          55	          55	          55	          55	          55	           0	           7	          55	          24	          55	          55
          55	         268	          55	          55	          55	          55	          55	          55	          55	         129	           7	           0	          55	          55	          55	          55
          24	          55	          24	          55	          55	          55	          55	          55	          55	          55	          24	          24	           0	           7	          55	          55
          55	          55	          55	          55	          55	          55	         129	          55	          55	          55	          55	          55	           7	           0	          55	          55
          55	          55	          55	          55	          24	          55	          55	          24	          55	          55	          55	          24	          55	          55	           0	           7
          24	          55	         268	          24	          55	          55	          55	          55	          55	          55	          55	          55	          55	          55	           7	           0

[1, 0, 0]
           0	           7	          24	          24	          55	          55	          55	          55	          55	          55	          55	          55	          55	          55	          24	          55
           7	           0	          55	          55	          55	          24	          55	          55	          24	          24	          55	          55	          55	          55	          55	          55
          55	          55	           0	           7	          24	          55	         129	          55	          55	          55	          55	          55	          24	          24	          55	          55
          55	          55	           7	           0	          55	          55	          55	          55	          55	          55	          55	          55	          55	          55	          55	          55
          55	          55	          24	          55	           0	           7	          55	          55	          24	          55	          55	          55	          24	          55	          55	          55
          24	          55	          24	          55	           7	           0	          55	          55	          24	          55	          55	          55	          55	          55	          55	          24
          55	          55	         129	          55	          55	          24	           0	           7	          55	          55	          55	          55	          55	          55	          55	          55
          55	          55	          24	          55	          55	          55	           7	           0	          24	          55	          55	          55	         268	         268	          55	          24
          55	          55	          55	          55	          55	          55	          55	          55	           0	           7	          55	         129	          55	          24	          55	          55
          55	          55	          55	          55	          55	          55	          55	          24	           7	           0	          55	          55	          24	          24	          55	          55
          55	          55	          55	          55	          55	          24	          55	          55	          55	          24	           0	           7	          55	          55	          55	          55
          55	          55	          55	          55	          24	          55	          55	          24	         129	          55	           7	           0	          55	          55	          55	          55
          55	          55	          55	          55	          24	          55	          55	          55	          55	          55	          55	          55	           0	           7	          55	          55
          55	          55	          55	          55	          24	          55	          55	         129	          55	          24	          24	          55	           7	           0	         129	          55
          24	          24	          55	          55	          55	          55	          55	          55	          55	          55	          24	          55	          55	         129	           0	           7
          55	          55	         268	          55	          55	          55	          55	          24	          24	          55	          24	          24	          55	          55	           7	           0

[2, 0, 0]
           0	           7	          24	          55	          55	          55	          55	          24	          55	          55	         129	         268	          55	          55	          55	          55
