[0, 0, 0]
           0	           7	          24	          55	          55	          55	          55	          56	          24	          24	          24	          55	          55	        2399	          55	         268
           7	           0	          55	          55	          55	          55	          56	          55	          55	          55	         268	          55	          55	         129	          24	          55
          24	          24	           0	           7	          55	          55	          55	          55	          55	          24	         129	         268	          55	          55	          55	          55
          55	          55	           7	           0	          55	          55	          55	          55	          55	          55	         268	          56	          55	          24	          55	          24
          55	          55	          24	          55	           0	           7	          24	          55	          55	          55	          24	          55	          24	          55	          55	         928
          55	          24	          55	          55	           7	           0	          55	          55	          55	          55	          55	          55	          55	          55	          55	         928
          55	          56	          55	          55	          55	          55	           0	           7	          55	          55	          55	          55	          55	          24	          55	          24
          55	          55	          55	          55	          55	          55	           7	           0	          55	         268	          55	          55	          55	          24	          55	          55
          55	          24	          55	          55	          24	          55	          55	          55	           0	           7	          55	          55	          55	         129	          55	          55
          24	          55	          55	          24	          55	          55	          56	         268	           7	           0	          55	          55	          55	          55	          24	          55
          24	          55	         129	         268	          55	          55	          55	          55	          55	          55	           0	           7	          55	          55	         268	         928
          55	          24	          55	          56	          55	          55	          24	          55	          55	          24	           7	           0	          24	          55	         268	         268
          55	          55	          55	          55	          24	          55	          24	          55	          55	          55	          24	          55	           0	           7	          55	          55
        2399	         129	          55	          55	          55	          24	          55	          55	         129	          55	          55	          55	           7	           0	          55	          55
          55	          55	          24	          55	          55	          55	          55	          55	          55	          55	          55	          56	          55	          55	           0	           7
          55	          55	          55	          55	         928	         928	          55	          55	          55	          55	         928	         928	          55	          55	           7	           0

[1, 0, 0]
           0	           7	          24	          55	          55	          55	          55	          55	          55	          24	          55	          55	          24	          55	          55	          55
           7	           0	          55	          55	          24	          55	          56	          55	          24	          55	          24	          55	          55	         129	          55	          55
          55	          55	           0	           7	          55	          55	          55	          55	          24	          24	         129	         268	          55	          55	          55	          55
          55	          55	           7	           0	          55	         129	          55	          55	          55	          55	         268	         928	          55	          55	          55	          24
          55	          55	          55	          55	           0	           7	          55	          55	          55	          55	          55	          55	          55	          55	          55	         268
          55	          55	          55	         129	           7	           0	          24	          55	          55	          55	          55	          24	          55	          55	          55	         268
          55	          56	          55	          24	          55	          55	           0	           7	        2399	          56	          55	          55	          55	          24	          55	          55
          55	          24	          55	          24	          55	          55	           7	           0	          55	        2399	          55	          55	          55	          55	          55	          55
          55	          24	          55	          55	          55	          55	         268	         268	           0	           7	          55	          55	          55	          24	          55	          24
          24	          24	          55	          55	          55	          55	          56	          55	           7	           0	          55	          55	         268	         268	          55	          55
          24	          55	         268	        2399	          55	          55	          55	          55	          55	          55	           0	           7	          55	          55	          55	         928
          24	          24	          55	         928	          55	          55	          55	          55	          24	          24	           7	           0	          55	          55	          55	         268
          55	          56	          55	          24	          55	          55	          55	          55	         268	          55	          55	          24	           0	           7	          55	          24
          55	         268	          55	          55	          55	          55	          55	          55	          55	         129	          55	          55	           7	           0	          24	          55
          24	          55	          55	          55	          55	          55	          55	          24	          55	          55	          55	         268	          55	          55	           0	           7
          55	          55	          55	          55	          56	         928	          55	          55	          55	          24	         928	         268	          24	          55	           7	           0

[2, 0, 0]
           0	           7	          55	          55	          55	          55	          55	          24	          24	          24	          55	          55	        2399	        2399	          55	          55
           7	           0	          55	          55	          55	          55	          55	         268	          24	          24	          55	          55	          55	         268	          55	          24
          55	          24	           0	           7	         268	          55	          24	          24	          55	          24	         268	        2399	          55	          55	          24	          55
